"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48"
"angry",62.6825009842382,-8.11903418732496,-2.90897124538727,-3.38228535335896,-5.38207821220977,-4.91845014151143,-4.28943917993579,-3.3174747333105,-1.70797136719543,-1.73610908932468,-5.08963591841215,-0.37349476619926,23.0535218469134,-1.69498032465466,-1.09442123662293,-0.116645491139472,-1.46178094745429,-2.44750388232762,-1.66792185142924,-5.48376725261345,-0.275259095686502,-0.587864322474487,-4.09596874734636,0.0686499978871156,54.1929178667014,-7.04707595934028,-2.94408807992028,-3.12015874413105,-3.28755232720475,-5.1169020243501,-2.33780247782854,-5.8358097514893,-2.06360643811003,0.55448728858658,-4.91865380944662,-1.67402147582278,22.4285035197214,-2.59215634592214,-2.94408807992028,-2.1652296165509,-3.28755232720475,-4.65179185902077,-2.33780247782852,-5.54729928592984,-2.06360643810999,0.755610529895933,-4.91865380944661,-1.52393592587628
"angry",67.5616272116344,-10.2277142625678,-6.01809249621174,-3.27990516087552,-7.01944394517451,-5.27055604468446,-3.72965691127025,-2.34967344606125,-1.89977688500593,-3.18802502873687,-4.08726089714425,-1.39721344249439,28.2171815229736,-3.30687978225179,-3.92883031073125,-0.0214394899216499,-3.61629918117342,-4.20103894378696,-3.15647128445369,-5.22925987996766,0.648084352933639,-2.87227711542767,-2.37282474891384,-1.24466446408626,59.0360712446247,-8.96637363322619,-6.36975554971303,-3.35182582161826,-4.99388323127443,-6.24112678648612,-2.82111826646659,-5.51308357922271,0.236432475664162,-1.75227343543393,-3.70045504649973,-2.21427464422473,27.2716568976447,-4.51145401980805,-6.36975554971302,-2.39689669403811,-4.99388323127442,-5.77601662115678,-2.82111826646658,-5.22457311366325,0.236432475664198,-1.55115019412458,-3.70045504649972,-2.06418909427823
"angry",64.7935711348841,-9.23301084602154,-5.91575863531431,-3.27467065778156,-5.68349833708089,-5.31242040202795,-3.87085789683837,-3.24177437891012,-1.67074414130771,-2.18804918575355,-4.62142069271967,-1.04382758980175,25.3629327743605,-2.5087420333049,-3.94955944609451,-0.311993053486791,-2.45739593236494,-3.62469308838186,-2.22210187014609,-6.04133755290624,-0.68071655548836,-1.85765492773778,-3.23349977184435,-0.671449462753603,56.2323829439888,-8.05590102912258,-6.14411115129998,-3.6179800171732,-3.90481866635742,-5.93114931720877,-2.39750371290195,-5.91181790965784,-1.484635431624,-0.363320908123229,-3.96472027470841,-1.57732559597816,24.4679685970089,-3.60098141570444,-6.14411115129998,-2.66305088959305,-3.90481866635741,-5.46603915187944,-2.39750371290193,-5.62330744409837,-1.48463543162397,-0.162197666813877,-3.9647202747084,-1.42724004603166
"angry",71.400242105966,-9.97267830162952,-5.16747638833054,-3.73310133141818,-6.85983074844413,-5.47400830044,-5.11720215934447,-2.56458833588544,-0.806281159811575,-2.53248937811998,-5.4222957761642,-1.33492476383992,31.6850466679582,-3.16743262664966,-3.10357197839509,-0.00856339030620829,-2.9043523417499,-2.97655257459186,-3.82919924350615,-7.5339790147723,-0.0790904396804547,-1.75531195075109,-2.71278887477387,-0.0724373254018829,62.6274358966551,-8.71511687210961,-5.46999718220883,-3.33072220736645,-4.88184412500696,-5.69765319595698,-3.51165507258297,-7.31992006701977,-0.264153909930571,0.472714692067156,-3.98628305136822,-1.85205271797487,30.8630215496751,-4.26019725869147,-5.46999718220883,-2.37579307978629,-4.88184412500696,-5.23254303062765,-3.51165507258296,-7.0314096014603,-0.264153909930534,0.673837933376508,-3.9862830513682,-1.70196716802837
"angry",72.7169729701889,-10.2753735129956,-6.22603163687495,-4.23140125975821,-6.94832318452106,-5.46027298903523,-5.28075428120788,-2.8865645327211,-1.12947276288172,-3.00591598565769,-5.7716405053688,-1.05773552418647,33.2844196277112,-3.20943039233806,-3.98283768393957,-0.706661115714893,-3.37075142995791,-3.26161203558666,-4.33547422876475,-7.49959469557428,0.449193650018179,-1.45004586820381,-3.56125555452085,-0.503979284249666,64.0453587799203,-8.92672912475494,-6.51275583269395,-4.11410384065757,-5.29899207835237,-5.72341617380433,-3.74037039012637,-7.29803182787853,-0.305032159897019,0.323999356775623,-5.40233029005102,-2.45661429876496,32.2809444329404,-4.4718095113368,-6.51275583269395,-3.15917471307742,-5.29899207835237,-5.258306008475,-3.74037039012636,-7.00952136231907,-0.305032159896983,0.525122598084975,-5.402330290051,-2.30652874881846
"fearful",60.9880017014743,-8.96065347805552,-4.31733954224783,-2.73887492406578,-6.27380336378053,-7.07933027689702,-4.63480536312723,-1.3293000798768,-1.68058916954499,-3.17215184960421,-4.33762112411076,-1.48236968765344,21.6768492684352,-2.47175675569649,-2.59837227846053,1.0540054904837,-1.21358938951744,-4.55866290573122,-4.75953296249613,-4.90037977965112,-0.141294479427426,-2.6610211760002,-1.77325220308901,-0.258430750529843,52.6290025676669,-7.99720154737028,-4.87995747617449,-2.75642197079337,-3.5667567812963,-7.16532200494075,-5.29147353561996,-5.14896516398958,0.325214756276754,-1.61096092178279,-3.73438257902292,-2.38936666390463,20.8645882206869,-3.54228193395214,-4.87995747617448,-1.80149284321321,-3.56675678129629,-6.70021183961142,-5.29147353561995,-4.86045469843012,0.325214756276791,-1.40983768047344,-3.7343825790229,-2.23928111395813
"fearful",59.8314678709124,-8.47879266053979,-4.00728774918964,-2.40648687357419,-5.5696926360792,-6.70151170995855,-4.43473595084204,-1.73024906290452,-1.3265988747599,-2.46924543966604,-4.32930807439066,-1.51162028603177,20.461758156777,-2.18939338230083,-2.50180936531479,1.15572669820797,-0.610265006996634,-4.13027383962407,-3.86087803539057,-5.28150817305385,-0.536801700455113,-2.00613823441101,-2.03285648484923,-0.317805441225321,51.4935720395292,-7.5846781330836,-4.56380654911654,-2.47279612923984,-2.77644485920669,-6.84413684484417,-4.56792455077154,-5.34212102000266,-0.276872112843785,-0.716181853231654,-3.2972724665286,-2.05544700108075,19.7291576925492,-3.12975851966547,-4.56380654911654,-1.51786700165969,-2.77644485920668,-6.37902667951484,-4.56792455077152,-5.0536105544432,-0.276872112843749,-0.515058611922302,-3.29727246652859,-1.90536145113425
"fearful",62.7478553062964,-9.45987219865899,-5.36708021998262,-2.90698402277343,-6.70342614716776,-6.1188467577527,-5.98267439632079,-1.30294937090865,-0.901240943510624,-3.51513018025704,-4.1480938319806,-1.42357428847185,23.681078145665,-2.65905739816501,-3.45756086467012,0.730697902362741,-2.00553644763442,-3.12813825564753,-5.62667621849598,-5.30419125216525,0.650250962382036,-2.69989743197897,-2.59653288419489,-0.622649415817753,54.5302711449822,-8.24388418040186,-5.81287800488493,-2.89791874206057,-4.36839487134254,-5.70708807771098,-5.63807438069328,-6.08072342293869,0.865844629350345,-1.31695444053124,-3.92643175270183,-3.08717441988625,22.7658567980022,-3.78896456698372,-5.81287800488492,-1.94298961448042,-4.36839487134254,-5.24197791238165,-5.63807438069327,-5.79221295737922,0.865844629350382,-1.11583119922189,-3.92643175270182,-2.93708886993974
"fearful",57.2507059270631,-9.31849113830312,-4.33026484612435,-3.2190254862308,-5.08227855938622,-6.02102051187459,-4.74049758944059,-1.46201010106241,-1.19356149563112,-3.53279757568238,-4.88203810116323,-0.988729675768152,18.0399275548328,-2.67286314440355,-2.60807006771275,-0.0656514958941923,-0.941423450163983,-3.69110160933426,-4.20555663885848,-4.8837163487915,1.35999545001145,-1.75786722621856,-2.97920595347523,-0.0421095496287571,48.9867642304181,-8.22697993900837,-4.71609340383884,-3.54094733614868,-2.9797281366091,-5.90455558005785,-4.33183124542492,-5.51601617322179,0.736622449851896,-0.851022127398292,-5.00590721888118,-3.17662607604565,17.2223498834381,-3.77206032559023,-4.71609340383883,-2.58601820856853,-2.9797281366091,-5.43944541472852,-4.33183124542491,-5.22750570766233,0.736622449851933,-0.64989888608894,-5.00590721888116,-3.02654052609914
"fearful",68.6266716178365,-10.4895446241945,-7.61860307627242,-5.82086382778405,-6.57853471174435,-7.44924806491827,-6.28858693343323,-1.73650106878299,-1.61477551157984,-1.85500660587411,-1.87629545910683,2.13278860160003,29.1450294257215,-3.71629221526266,-5.30930553402091,-2.85679058096339,-3.02808092506068,-5.71614001552796,-6.50835996838503,-5.9952458129862,-1.42277375984826,-5.20291068340746,-5.67861890904017,-2.58347195819397,59.6362763122294,-9.81359721506913,-8.0664076756966,-6.7310738779177,-4.92978389297669,-7.09705115227411,-6.14374880631762,-5.70557589469529,0.0495135206021369,-1.08278992910572,-3.53196194509877,2.26167659996211,27.8718619652495,-5.35867760165099,-8.0664076756966,-5.77614475033755,-4.92978389297669,-6.63194098694478,-6.14374880631761,-5.41706542913583,0.0495135206021736,-0.881666687796367,-3.53196194509875,2.41176214990861
"fearful",66.1494818878399,-11.0721543180733,-6.60627333057125,-4.53661653806507,-6.60016215524427,-6.84113421720349,-6.44217862263982,-2.12744891097094,-1.69257836486153,-3.12436631211041,-2.44075406839611,-0.103128345640888,26.7713044991106,-4.23329407871428,-4.53175715829828,-1.37058275816516,-2.61094626437478,-4.94311671315881,-5.91119523254239,-5.99701364628657,-0.663722622032177,-5.71828483457986,-3.46447098748862,-2.53269907025774,57.4914121970347,-10.0986979179283,-7.2051416984665,-5.20115312525215,-4.58056489003084,-6.84432788727533,-5.67564736740351,-6.4987274113057,0.663884160509022,-2.73150449989723,-3.11045407342227,0.259215636187204,25.7269978500547,-5.64377830451019,-7.2051416984665,-4.24622399767199,-4.58056489003084,-6.379217721946,-5.67564736740349,-6.21021694574624,0.663884160509059,-2.53038125858788,-3.11045407342225,0.409301186133707
"fearful",67.7238330275472,-11.3068600541661,-6.19436190872653,-4.12975521856241,-6.87269865153614,-7.50486068243877,-5.59264310368193,-2.24057681981012,-2.60373440703096,-3.80295148171357,-3.32998698292718,-0.0745912762259584,28.5238851590176,-4.4978896254374,-4.35483797236762,-0.507882415388321,-2.79435261226865,-6.22782666878055,-5.59871085247994,-5.32814438229313,-0.556533475443007,-5.56014161369332,-3.8964004411143,-2.0909040934629,59.2396603693244,-10.3999029611266,-7.18610455301779,-4.60070364640329,-4.71712733272032,-8.10884421426233,-5.44038783847075,-5.54361969037883,0.44922932026556,-3.20789581602979,-4.42378116665636,-0.147536790558597,27.4752460223445,-5.94498334770847,-7.18610455301778,-3.64577451882314,-4.71712733272032,-7.643734048933,-5.44038783847073,-5.25510922481937,0.449229320265597,-3.00677257472044,-4.42378116665635,0.0025487593879062
"fearful",67.2285976859492,-11.7560138304022,-6.56778695471306,-4.70899805703114,-7.0989476025389,-7.85813966899091,-5.41135822594317,-2.64126729131844,-1.84244685035658,-2.89561326944813,-1.94562740969124,2.33650259814807,27.6894178633751,-5.25271429028015,-4.58870025860216,-1.19994766426176,-2.88631764144916,-6.25876203697342,-4.89749077422295,-5.80633293975452,-0.668738306174588,-6.09144363017806,-5.50880809963452,-2.09235183851347,58.3877832267757,-11.2116854700762,-7.36228200329493,-4.92863763368678,-4.28670953118427,-7.94421820580647,-4.8707688350194,-6.15370610509374,0.178948048609468,-2.12499281804679,-3.88508347095287,2.73168183674448,26.6233688797958,-6.75676585665806,-7.36228200329492,-3.97370850610663,-4.28670953118426,-7.47910804047714,-4.87076883501939,-5.86519563953428,0.178948048609505,-1.92386957673744,-3.88508347095285,2.88176738669099
"disgust",55.4045464801509,-8.6872340808097,-4.40378418223909,-2.2458499813027,-5.39857217354792,-4.76799196306325,-3.75078424926018,-1.55571776943189,-1.35484614192375,-1.23416360866551,-3.69046650266391,-0.797639183630923,16.2400479476145,-1.94473962189753,-2.8852012333477,0.392444762038685,-1.59080565808877,-3.16612257479658,-2.76940312805035,-4.03105235591867,-0.642351007682818,-1.13798567977661,-2.29769829661318,1.56783654697132,47.245971229447,-7.28963984370013,-4.74377918890707,-2.62459212233482,-3.10564108274916,-5.21844178226697,-3.17673220401423,-3.85650955365627,-0.753023772607806,0.597534853840267,-3.53821819372419,0.954544792360889,15.481556882467,-2.83472023028199,-4.74377918890706,-1.66966299475467,-3.10564108274915,-4.75333161693764,-3.17673220401422,-3.56799908809681,-0.753023772607769,0.798658095149619,-3.53821819372417,1.10463034230739
"disgust",56.2947136282014,-7.51065170296937,-4.79149684686051,-2.78904699060675,-4.57162734629242,-5.43079231516214,-3.70579847695569,-2.40441180443714,-2.55606622861721,-0.86610538125976,-5.0947511098997,-1.24133723321438,17.0531770605011,-0.72623691413271,-3.01246208043614,-0.108028474020315,-0.63532086045272,-3.51347004634454,-1.89735816486193,-3.90496814101197,-1.80611765168503,0.593881723594238,-2.99442051977917,1.22084682523709,48.0091548234362,-6.09567757519776,-4.80054576993069,-3.35747712008163,-2.21811056927653,-5.62800821862491,-3.02169855781511,-3.57051853575449,-2.91847710121271,1.17188799712167,-4.35279366847753,-0.636451995762958,16.2447404764562,-1.64075796177962,-4.80054576993068,-2.40254799250148,-2.21811056927652,-5.16289805329558,-3.02169855781509,-3.28200807019502,-2.91847710121268,1.37301123843102,-4.35279366847752,-0.486366445816455
"disgust",55.9132110165397,-8.23432953334104,-3.68486557879807,-3.12468940848709,-4.49300609046642,-5.95545902949419,-3.61798480472294,-0.75270690776949,-1.92834855754249,-2.25377701359046,-4.23737583357927,-0.406121705960033,16.5522616157917,-1.47758440642812,-1.94995362912527,-0.106504368639759,-0.204075219066587,-4.48409228842529,-3.21116677314048,-3.56171416180308,0.673364669939121,-1.25440555430798,-2.54068125331469,1.05129095651098,47.6548510838556,-6.79575113956418,-3.68300627519107,-3.3675488733369,-1.83832920898223,-6.15427868003106,-3.58264201114789,-3.45546503830397,0.383335168631099,0.066766125152957,-4.55154726396664,0.247982219821103,15.8904367368756,-2.34083152614605,-3.68300627519107,-2.41261974575674,-1.83832920898222,-5.68916851470173,-3.58264201114788,-3.16695457274451,0.383335168631136,0.267889366462309,-4.55154726396662,0.398067769767606
"disgust",57.2524468423343,-7.67412571775801,-4.35414026638178,-2.69472029070836,-4.83872406859494,-5.16178761377051,-4.14193228089028,-1.31245291025306,-0.287620548382008,-2.66135421310552,-4.61334470427435,-0.657838349041564,17.8340900806732,-0.84538406506955,-2.64031150979969,0.283253298474273,-0.630679775665926,-3.37388084293096,-3.49959611565312,-5.16871835440575,1.77764903683269,-0.758537770210156,-2.73105486064997,1.4143443113201,48.8484357338547,-6.14839808006956,-4.4307909437991,-3.00511169869889,-2.40816044052268,-5.45778850112497,-3.32142962093142,-5.15244743916776,1.16525526528072,1.11343887547054,-4.90440535985568,-0.469300276635191,17.0840213868748,-1.69347846665142,-4.4307909437991,-2.05018257111874,-2.40816044052267,-4.99267833579564,-3.32142962093141,-4.86393697360829,1.16525526528076,1.3145621167799,-4.90440535985567,-0.319214726688688
"disgust",61.351489679914,-9.4130547621737,-5.25312319713942,-2.67025962370323,-5.19631270808094,-5.3897195484728,-3.5056637336622,-0.555418134991555,-1.50976541228109,-2.69075665538766,-5.34947432177842,-0.417714268245213,22.1291872199562,-2.53765431051199,-3.55580223931928,0.25096342449317,-1.50288644249407,-4.10236426661165,-3.96841292486804,-3.36312950661974,1.1308077033404,0.236454621423796,-2.99875217827329,0.761247871491365,53.0293497015248,-8.01263101071437,-5.59072070468834,-2.98109378481195,-2.94269850096178,-5.5024927009545,-3.70647151368676,-3.00690039911102,0.445213783827994,0.864195248483326,-5.39363101644875,-1.40070998809176,21.2649353545449,-3.55771139729623,-5.59072070468834,-2.0261646572318,-2.94269850096177,-5.03738253562517,-3.70647151368675,-2.71838993355156,0.445213783828031,1.06531848979268,-5.39363101644873,-1.25062443814526
"disgust",56.8094931563585,-8.47371664283771,-2.95041185303421,-3.82643957175302,-4.7691154897777,-4.73228935019524,-2.62116992040328,-1.45680459525976,-2.74212659892203,-0.818790244552776,-5.48233633365673,-0.504427979183128,17.3235465213016,-1.90692593954225,-1.01695642661581,-0.823260075071762,-1.26151761711413,-4.04031777882809,-2.01735815702588,-2.91511525861736,-1.26828216155729,1.93488123689091,-4.25592990703074,1.01544610681627,48.4785035268815,-7.28863005223211,-2.82155401802893,-3.83301089836172,-2.74770569531245,-5.49058232886982,-2.57173201243277,-1.96797746842374,-2.70103886282262,2.1636648786529,-5.14607302879233,-1.34334160298429,16.7140891799016,-2.83371043881398,-2.82155401802892,-2.87808177078157,-2.74770569531245,-5.02547216354049,-2.57173201243276,-1.67946700286428,-2.70103886282258,2.36478811996225,-5.14607302879231,-1.19325605303779
"disgust",59.864946760457,-9.20514340202312,-3.18725226314095,-2.81507858505122,-4.71047755702206,-5.59882967574315,-3.66613210759444,-1.31462288688626,-2.17456817948894,-3.30242827464924,-3.9197369787471,-1.18020688680303,20.4768511314248,-2.74565296810733,-1.78074358428709,0.294422126970252,-0.654925291106112,-4.18054878162092,-2.87585785028259,-2.92190602498933,1.41609082232807,-2.10486229445057,-2.08974257580729,0.571585966907081,51.579739291972,-8.12999616517619,-3.67961214703087,-2.88303823648199,-2.22242876518857,-5.87196167599178,-3.24307238387858,-3.52601811246332,0.635819667526171,-1.63252015908886,-5.07188643621025,-0.843292097110038,19.815324944992,-3.67507655175805,-3.67961214703086,-1.92810910890183,-2.22242876518856,-5.40685151066245,-3.24307238387856,-3.23750764690386,0.635819667526208,-1.43139691777951,-5.07188643621023,-0.693206547163535
